"Intake Date","Location","Intake Condition","Animal Type","Sex","Age","Color","Breed","Intake Total","Animal Id"
"5/15/2012  12:00:00 AM","BREEZY HILL AUSTIN TX","NORMAL","DOG","F","6.43 wks","BR BRINDLE","BOXER MIX",1,"A627280"
"5/15/2012  12:00:00 AM","E RIVERSIDE AUSTIN TX","NORMAL","DOG","N","2.00 yr","BR BRINDLE","AUST CATTLE DOG MIX",1,"A627281"
"5/15/2012  12:00:00 AM","1210 ELEANOR ST AUSTIN TX","NURSING","CAT","F","2.14 wks","BRN TABBY","DOMESTIC MH",2,"A627282"
"5/15/2012  12:00:00 AM","1210 ELEANOR ST AUSTIN TX","NURSING","CAT","F","2.14 wks","BRN TABBY","DOMESTIC MH",2,"A627283"
"5/15/2012  12:00:00 AM","4600 LOYOLA AUSTIN TX","NORMAL","DOG","S","3.00 yr","WHITE","PIT BULL MIX",1,"A627285"
"5/15/2012  12:00:00 AM","METRIC AND BRAKER AUSTIN TX","NORMAL","DOG","N","10.13 mo","BLACK","GREAT DANE MIX",1,"A627286"
"5/15/2012  12:00:00 AM","2503 E 8TH AUSTIN TX","INJURED","CAT","M","6.43 wks","BLACK","DOMESTIC SH MIX",1,"A627287"
"5/15/2012  12:00:00 AM","15310 FAGERQUIST DEL VALLE TX","NORMAL","DOG","S","4.03 mo","TRICOLOR","AUST CATTLE DOG MIX",1,"A627288"
"5/16/2012  12:00:00 AM","4434 FRONTIER TRL AUSTIN TX","INJURED","DOG","M","1.00 yr","BLUE WHITE","PIT BULL MIX",1,"A627289"
"5/16/2012  12:00:00 AM","12034 RESEARCH AUSTIN TX","NURSING","CAT","M","4.29 wks","WHITE","DOMESTIC MH MIX",1,"A627290"
"5/16/2012  12:00:00 AM","11300 BRIARCREEK MANOR TX","NORMAL","DOG","F","5.01 yr","BLACK WHITE","GERM SHEPHERD MIX",2,"A627293"
"5/16/2012  12:00:00 AM","9706 BILBROOK AUSTIN TX","NORMAL","CAT","M","1.50 yr","WHITE CREAM","DOMESTIC SH MIX",1,"A627296"
"5/16/2012  12:00:00 AM","11300 BRIARCREEK MANOR TX","NORMAL","DOG","S","2.00 yr","BLACK","GERM SHEPHERD MIX",2,"A627297"
"5/16/2012  12:00:00 AM","910 BIRDCREEK AUSTIN TX","NORMAL","CAT","F","8.71 wks","BRN TABBY","DOMESTIC SH MIX",2,"A627298"
"5/16/2012  12:00:00 AM","910 BIRDCREEK AUSTIN TX","NORMAL","CAT","M","8.71 wks","BLACK","DOMESTIC SH MIX",2,"A627299"
"5/16/2012  12:00:00 AM","ROSEWOOD AVE AUSTIN TX","NORMAL","DOG","N","2.00 yr","TRICOLOR","COLLIE ROUGH MIX",1,"A627303"
"5/16/2012  12:00:00 AM","310 SHERATON AUSTIN TX","SICK","CAT","N","2.00 yr","BLK TABBY TAN","DOMESTIC SH MIX",1,"A627304"
"5/16/2012  12:00:00 AM","512 W. STASSNEY - LA MICHOACANA AUSTIN TX","NORMAL","CAT","M","4.29 wks","ORG TABBY","DOMESTIC SH MIX",4,"A627305"
"5/16/2012  12:00:00 AM","512 W. STASSNEY - LA MICHOACANA AUSTIN TX","NORMAL","CAT","F","4.29 wks","ORG TABBY","DOMESTIC SH MIX",4,"A627307"
"5/16/2012  12:00:00 AM","512 W. STASSNEY - LA MICHOACANA AUSTIN TX","NORMAL","CAT","F","4.29 wks","BRN TABBY","DOMESTIC SH MIX",4,"A627308"
"5/16/2012  12:00:00 AM","512 W. STASSNEY - LA MICHOACANA AUSTIN TX","NORMAL","CAT","M","4.29 wks","BLK TABBY","DOMESTIC SH MIX",4,"A627309"
"5/16/2012  12:00:00 AM","101 CLEARDAY AUSTIN TX","NURSING","CAT","S","2.00 yr","WHITE BLUE","DOMESTIC SH MIX",1,"A627312"
"5/16/2012  12:00:00 AM","101 CLEARDAY AUSTIN TX","NURSING","CAT","U","0.14 wks","BLACK","DOMESTIC SH MIX",1,"A627313"
"5/16/2012  12:00:00 AM","7000 DECKER AUSTIN TX","NORMAL","DOG","S","10.17 mo","TRICOLOR","RAT TERRIER MIX",1,"A627314"
"5/16/2012  12:00:00 AM","3401 WEBBERVILLE RD AUSTIN TX","NORMAL","DOG","N","1.50 yr","BLACK WHITE","PIT BULL MIX",1,"A627316"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","N","4.00 yr","WHITE","POODLE MIN MIX",1,"A627319"
"5/16/2012  12:00:00 AM","2327 LAVENDALE CT AUSTIN TX","SICK","CAT","N","17.01 yr","BLACK","DOMESTIC SH MIX",1,"A627323"
"5/16/2012  12:00:00 AM","1195 ANGELINA AUSTIN TX","SICK","CAT","M","5.29 wks","BRN TABBY","DOMESTIC SH MIX",2,"A627325"
"5/16/2012  12:00:00 AM","1195 ANGELINA AUSTIN TX","SICK","CAT","M","5.29 wks","BRN TABBY","DOMESTIC SH MIX",2,"A627326"
"5/16/2012  12:00:00 AM","S CONGRESS AVE/SLAUGHTER LN AUSTIN TX","NORMAL","DOG","F","4.29 wks","BLACK WHITE","BORDER COLLIE AUST CATTLE DOG",1,"A627334"
"5/16/2012  12:00:00 AM","CHESTNUT AVE AUSTIN TX","NORMAL","CAT","F","6.43 wks","BLACK WHITE","DOMESTIC MH MIX",5,"A627335"
"5/16/2012  12:00:00 AM","CHESTNUT AVE AUSTIN TX","NORMAL","CAT","M","6.43 wks","CRM TABBY","DOMESTIC MH MIX",5,"A627336"
"5/16/2012  12:00:00 AM","CHESTNUT AVE AUSTIN TX","NORMAL","CAT","M","6.43 wks","ORG TABBY","DOMESTIC MH MIX",5,"A627337"
"5/16/2012  12:00:00 AM","CHESTNUT AVE AUSTIN TX","NORMAL","CAT","M","6.43 wks","ORG TABBY","DOMESTIC MH MIX",5,"A627338"
"5/16/2012  12:00:00 AM","CHESTNUT AVE AUSTIN TX","NORMAL","CAT","M","6.43 wks","CRM TABBY WHITE","DOMESTIC MH MIX",5,"A627339"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","M","5.14 wks","BLACK","DOMESTIC SH MIX",4,"A627344"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","M","5.14 wks","BRN TABBY WHITE","DOMESTIC SH MIX",4,"A627345"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","F","4.43 wks","CALICO","DOMESTIC SH MIX",4,"A627346"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","F","4.43 wks","ORG TABBY WHITE","DOMESTIC SH MIX",4,"A627347"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","F","2.00 yr","CALICO","DOMESTIC SH MIX",1,"A627349"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","F","2.00 yr","ORG TABBY WHITE","DOMESTIC SH MIX",2,"A627353"
"5/16/2012  12:00:00 AM","TWIN CREEKS CLUB DR CEDAR PARK TX","NORMAL","DOG","S","2.50 yr","BROWN","DACHSHUND MIX",1,"A627371"
"5/16/2012  12:00:00 AM","DECKER AUSTIN TX","NORMAL","DOG","N","3.00 yr","BROWN WHITE","LABRADOR RETR MIX",1,"A627376"
"5/16/2012  12:00:00 AM","AUSTIN TX","NORMAL","CAT","S","8.71 wks","WHITE BLACK","DOMESTIC SH MIX",1,"A627377"
"5/17/2012  12:00:00 AM","12034 RESEARCH BLVD AUSTIN TX","NORMAL","DOG","N","1.00 yr","BLACK WHITE","LABRADOR RETR MIX",1,"A627378"
"5/17/2012  12:00:00 AM","12034 RESEARCH BLVD AUSTIN TX","NURSING","CAT","M","0.14 wks","ORG TABBY","DOMESTIC SH MIX",1,"A627379"
"5/17/2012  12:00:00 AM","1511 FARO DR AUSTIN TX","NORMAL","DOG","N","1.00 yr","TAN","POODLE MIN MIX",1,"A627384"
"5/17/2012  12:00:00 AM","1500 CROSSING PLACE AUSTIN TX","NORMAL","DOG","N","4.00 yr","TRICOLOR","CHIHUAHUA SH MIX",1,"A627385"
"5/17/2012  12:00:00 AM","1831 WELLS BRANCH PKWY AUSTIN TX","NORMAL","DOG","N","7.01 yr","BLACK TAN","GERM SHEPHERD MIX",1,"A627386"
"5/17/2012  12:00:00 AM","6500 QUINTON AUSTIN TX","NORMAL","DOG","S","7.01 yr","TRICOLOR","AUST SHEPHERD MIX",1,"A627390"
"5/17/2012  12:00:00 AM","MAHA & SCHREIBER AUSTIN TX","NORMAL","DOG","S","9.57 wks","TAN","SC WHEAT TERR MIX",1,"A627393"
"5/17/2012  12:00:00 AM","3900 SOUTH CONGRESS AUSTIN TX","NORMAL","DOG","S","1.17 yr","BLACK BROWN","GERM SHEPHERD MIX",1,"A627395"
"5/17/2012  12:00:00 AM","605 THOMPSON AUSTIN TX","NORMAL","DOG","S","2.00 yr","RED WHITE","AMERICAN STAFF MIX",1,"A627396"
"5/17/2012  12:00:00 AM","4109 BLUFFRIDGE AUSTIN TX","INJURED","CAT","F","6.43 wks","BLACK WHITE","DOMESTIC SH MIX",1,"A627398"
"5/17/2012  12:00:00 AM","WILLIAM CANNON & IH-35 AUSTIN TX","NORMAL","CAT","N","8.71 wks","BLACK WHITE","DOMESTIC SH MIX",1,"A627400"
"5/17/2012  12:00:00 AM","11900 METRIC BLVD AUSTIN TX","NORMAL","CAT","N","3.00 yr","ORG TABBY","DOMESTIC SH MIX",1,"A627402"
"5/17/2012  12:00:00 AM","7201 LEVANDER LOOP AUSTIN TX","NORMAL","CAT","U","2.00 yr","CRM TABBY","DOMESTIC SH MIX",1,"A627403"
"5/17/2012  12:00:00 AM","18904 LEIGH LN AUSTIN TX","NORMAL","DOG","S","1.00 yr","TRICOLOR","COLLIE SMOOTH MIX",1,"A627404"
"5/17/2012  12:00:00 AM","811 BUCKINGHAM PL AUSTIN TX","NORMAL","CAT","S","10.14 wks","CRM TABBY WHITE","DOMESTIC SH MIX",1,"A627405"
"5/17/2012  12:00:00 AM","MCANGUS RD DEL VALLE TX","INJURED","DOG","F","10.86 wks","BLACK TAN","SIBERIAN HUSKY MIX",1,"A627408"
"5/17/2012  12:00:00 AM","4705 LEATHER LEAF TRAIL AUSTIN TX","NURSING","CAT","F","4.29 wks","ORG TABBY WHITE","DOMESTIC MH MIX",1,"A627409"
"5/17/2012  12:00:00 AM","4705 LEATHER LEAF TRAIL AUSTIN TX","NURSING","CAT","F","4.29 wks","TORTIE WHITE","DOMESTIC MH MIX",1,"A627410"
"5/17/2012  12:00:00 AM","4705 LEATHER LEAF TRAIL AUSTIN TX","NURSING","CAT","F","4.29 wks","TORBIE","DOMESTIC MH MIX",1,"A627411"
"5/17/2012  12:00:00 AM","744 W WILLIAM CANNON DR ,AUSTIN TX 78745 AUSTIN TX","NORMAL","CAT","F","2.00 yr","TORBIE","DOMESTIC SH MIX",5,"A627412"
"5/17/2012  12:00:00 AM","744 W WILLIAM CANNON DR ,AUSTIN TX 78745 AUSTIN TX","NORMAL","CAT","M","6.43 wks","ORG TABBY","DOMESTIC SH MIX",5,"A627413"
"5/17/2012  12:00:00 AM","744 W WILLIAM CANNON DR ,AUSTIN TX 78745 AUSTIN TX","NORMAL","CAT","F","6.43 wks","BRN TABBY","DOMESTIC SH MIX",5,"A627414"
"5/17/2012  12:00:00 AM","124 WEST ANDERSON LN AUSTIN TX","NORMAL","CAT","N","8.71 wks","BRN TABBY WHITE","DOMESTIC SH MIX",3,"A627415"
"5/17/2012  12:00:00 AM","124 WEST ANDERSON LN AUSTIN TX","NORMAL","CAT","S","8.71 wks","CALICO","DOMESTIC SH MIX",3,"A627416"
"5/17/2012  12:00:00 AM","124 WEST ANDERSON LN AUSTIN TX","NORMAL","CAT","N","8.71 wks","BRN TABBY","DOMESTIC SH MIX",3,"A627417"
"5/17/2012  12:00:00 AM","744 W WILLIAM CANNON DR ,AUSTIN TX 78745 AUSTIN TX","NORMAL","CAT","F","6.43 wks","BRN TABBY","DOMESTIC SH MIX",5,"A627418"
"5/17/2012  12:00:00 AM","744 W WILLIAM CANNON DR ,AUSTIN TX 78745 AUSTIN TX","NORMAL","CAT","M","6.43 wks","BRN TABBY","DOMESTIC SH MIX",5,"A627419"
"5/17/2012  12:00:00 AM","9801 DECKER LAKE RD ,AUSTIN TX 78724 AUSTIN TX","NORMAL","DOG","S","12.86 wks","BLACK BROWN","GERM SHEPHERD FINNISH SPITZ",1,"A627425"
"5/17/2012  12:00:00 AM","12211 HWEITT LN AUSTIN TX","NORMAL","DOG","F","5.01 yr","BLACK","PIT BULL MIX",1,"A627428"
"5/17/2012  12:00:00 AM","TANGLEWOOD SLAUGHTER/ROCHELLE AUSTIN TX","NORMAL","DOG","S","2.00 yr","TRICOLOR","CHIHUAHUA SH MIX",1,"A627429"
"5/17/2012  12:00:00 AM","8011 BANNOCK LN AUSTIN TX","NORMAL","CAT","F","2.14 wks","TORBIE WHITE","DOMESTIC SH MIX",5,"A627430"
"5/17/2012  12:00:00 AM","8011 BANNOCK LN AUSTIN TX","NORMAL","CAT","M","2.14 wks","BLACK WHITE","DOMESTIC SH MIX",5,"A627431"
"5/17/2012  12:00:00 AM","8011 BANNOCK LN AUSTIN TX","NORMAL","CAT","F","2.14 wks","BRN TABBY WHITE","DOMESTIC SH MIX",5,"A627432"
"5/17/2012  12:00:00 AM","8011 BANNOCK LN AUSTIN TX","NORMAL","CAT","F","2.14 wks","BRN TABBY WHITE","DOMESTIC SH MIX",5,"A627433"
"5/17/2012  12:00:00 AM","8011 BANNOCK LN AUSTIN TX","NORMAL","CAT","F","2.14 wks","BLK TABBY WHITE","DOMESTIC SH MIX",5,"A627434"
"5/18/2012  12:00:00 AM","4434 FRONTIER TRK AUSTIN TX","NORMAL","CAT","N","5.01 yr","BLACK","DOMESTIC SH MIX",1,"A627454"
"5/18/2012  12:00:00 AM","505 BLACKSON AVE AUSTIN TX","SICK","CAT","M","8.01 yr","WHITE BRN TABBY","DOMESTIC SH MIX",1,"A627458"
"5/18/2012  12:00:00 AM","E.CESAR CHAVEZ/HWY 71/183 AUSTIN TX","NORMAL","DOG","S","6.07 mo","BR BRINDLE WHITE","BOXER PIT BULL",1,"A627462"
"5/17/2012  12:00:00 AM","5609 COUGAR DR AUSTIN TX","NORMAL","CAT","F","1.00 yr","BLACK","DOMESTIC SH MIX",1,"A627466"
"5/17/2012  12:00:00 AM","MANCHACA AND STASSNEY AUSTIN TX","NORMAL","CAT","N","7.00 yr","WHITE GRAY","DOMESTIC MH MIX",1,"A627468"
"5/18/2012  12:00:00 AM","1618 FUTURE DR AUSTIN TX","NORMAL","DOG","N","5.01 yr","BLACK WHITE","SIBERIAN HUSKY MIX",1,"A627469"
"5/18/2012  12:00:00 AM","7104 BERKMAN DR AUSTIN TX","NORMAL","DOG","M","4.00 yr","BROWN WHITE","GERM SHEPHERD MIX",1,"A627470"
"5/18/2012  12:00:00 AM","1156 W CESAR CHAVEZ AUSTIN TX","NORMAL","DOG","N","2.50 yr","TAN WHITE","CHIHUAHUA SH MIX",1,"A627471"
"5/18/2012  12:00:00 AM","4604 QUICKSILVER BLVD AUSTIN TX","NORMAL","CAT","S","6.07 mo","BLACK WHITE","DOMESTIC SH MIX",1,"A627472"
"5/18/2012  12:00:00 AM","1156 W CESAR CHAVEZ AUSTIN TX","NORMAL","DOG","N","4.00 yr","WHITE TAN","LHASA APSO MIX",1,"A627473"
"5/17/2012  12:00:00 AM","1402 TURTLE CREEK BLVD AUSTIN TX","NORMAL","CAT","F","6.29 wks","TORTIE","DOMESTIC SH MIX",5,"A627474"
"5/17/2012  12:00:00 AM","1402 TURTLE CREEK BLVD AUSTIN TX","NORMAL","CAT","F","6.29 wks","TORTIE","DOMESTIC SH MIX",5,"A627475"
"5/17/2012  12:00:00 AM","1402 TURTLE CREEK BLVD AUSTIN TX","NORMAL","CAT","F","6.29 wks","TORTIE","DOMESTIC SH MIX",5,"A627476"
"5/17/2012  12:00:00 AM","1402 TURTLE CREEK BLVD AUSTIN TX","NORMAL","CAT","F","6.29 wks","TORTIE","DOMESTIC SH MIX",5,"A627477"
"5/17/2012  12:00:00 AM","1402 TURTLE CREEK BLVD AUSTIN TX","NORMAL","CAT","F","6.29 wks","TORTIE","DOMESTIC SH MIX",5,"A627478"
"5/18/2012  12:00:00 AM","15000 MAHA RD TRAVIS TX","NORMAL","DOG","U","0.00 wks","BLACK","LABRADOR RETR MIX",1,"A627482"
"5/18/2012  12:00:00 AM","15000 MAHA RD TRAVIS TX","NORMAL","DOG","U","0.00 wks","BLACK","LABRADOR RETR MIX",1,"A627483"
"5/18/2012  12:00:00 AM","15000 MAHA RD TRAVIS TX","NORMAL","DOG","U","0.00 wks","BLACK","LABRADOR RETR MIX",1,"A627484"
"5/18/2012  12:00:00 AM","15000 MAHA RD TRAVIS TX","NORMAL","DOG","U","0.00 wks","BLACK","LABRADOR RETR MIX",1,"A627485"
"5/18/2012  12:00:00 AM","15000 MAHA RD TRAVIS TX","NORMAL","DOG","U","0.00 wks","BUFF","LABRADOR RETR MIX",1,"A627486"
"5/18/2012  12:00:00 AM","15000 MAHA RD TRAVIS TX","NORMAL","DOG","U","0.00 wks","BUFF","LABRADOR RETR MIX",1,"A627487"
"5/18/2012  12:00:00 AM","9712 TEASDALE TERACE AUSTIN TX","NORMAL","DOG","N","4.00 yr","BUFF","CHIHUAHUA SH MIX",1,"A627488"
"5/18/2012  12:00:00 AM","706 DENSON AUSTIN TX","SICK","CAT","N","10.01 yr","SEAL PT","SIAMESE MIX",1,"A627496"
"5/18/2012  12:00:00 AM","12419 METRIC BLVD AUSTIN TX","INJURED","DOG","F","3.99 yr","TAN","CHIHUAHUA SH MIX",1,"A627497"
"5/18/2012  12:00:00 AM","COMAL AND CESAR CHAVEZ AUSTIN TX","NORMAL","CAT","N","3.00 yr","ORG TABBY","DOMESTIC SH MIX",2,"A627500"
"5/18/2012  12:00:00 AM","COMAL AND CESAR CHAVEZ AUSTIN TX","NORMAL","CAT","N","3.00 yr","ORG TABBY","DOMESTIC SH MIX",2,"A627501"
"5/18/2012  12:00:00 AM","DUMPED AT AHS AUSTIN TX","NORMAL","CAT","F","4.29 wks","LYNX PT","SIAMESE MIX",1,"A627507"
"5/18/2012  12:00:00 AM","8600 HWY 71 W. OAK HILL TRAVIS TX","NORMAL","DOG","S","1.00 yr","BLACK WHITE","LABRADOR RETR MIX",1,"A627509"
"5/18/2012  12:00:00 AM","BROWN LANE AND FERGUSON AUSTIN TX","NORMAL","CAT","F","6.43 wks","TORBIE","DOMESTIC SH MIX",1,"A627510"
"5/18/2012  12:00:00 AM","8600 HWY 71 W. OAK HILL TRAVIS TX","NORMAL","DOG","S","1.50 yr","CHOCOLATE WHITE","LABRADOR RETR PIT BULL",1,"A627511"
"5/18/2012  12:00:00 AM","PARMER AND LAMAR AUSTIN TX","NORMAL","CAT","N","2.00 yr","BRN TABBY","DOMESTIC SH MIX",1,"A627512"
"5/18/2012  12:00:00 AM","1307 SMITH RD. AUSTIN TX","NORMAL","DOG","S","1.50 yr","RED TICK WHITE","CAIRN TERRIER AUST CATTLE DOG",1,"A627513"
"5/20/2012  12:00:00 AM","2706 CANTERBURY AUSTIN TX","NORMAL","DOG","F","2.01 yr","WHITE WHITE","PIT BULL MIX",1,"A627514"
"5/18/2012  12:00:00 AM","3101 SHORELINE DRIVE AUSTIN TX","NORMAL","CAT","N","1.99 yr","ORG TABBY","DOMESTIC SH MIX",1,"A627516"
"5/18/2012  12:00:00 AM","12500 SHROPSHIRE DRIVE AUSTIN TX","NORMAL","CAT","F","8.71 wks","BLACK WHITE","DOMESTIC SH MIX",1,"A627517"
"5/18/2012  12:00:00 AM","COLONGY LOOP AND LOYOLA LN AUSTIN TX","NORMAL","CAT","F","6.43 wks","CALICO","DOMESTIC SH MIX",3,"A627525"
"5/18/2012  12:00:00 AM","COLONGY LOOP AND LOYOLA LN AUSTIN TX","NORMAL","CAT","M","6.43 wks","BRN TABBY","DOMESTIC SH MIX",3,"A627526"
"5/18/2012  12:00:00 AM","COLONGY LOOP AND LOYOLA LN AUSTIN TX","NORMAL","CAT","F","6.43 wks","BLUE WHITE","DOMESTIC SH MIX",3,"A627527"
"5/18/2012  12:00:00 AM","6707 GUADALUPE AUSTIN TX","NORMAL","CAT","M","8.71 wks","BRN TABBY","DOMESTIC SH MIX",5,"A627529"
"5/18/2012  12:00:00 AM","6707 GUADALUPE AUSTIN TX","NORMAL","CAT","F","8.71 wks","BRN TABBY","DOMESTIC SH MIX",5,"A627530"
"5/18/2012  12:00:00 AM","6707 GUADALUPE AUSTIN TX","NORMAL","CAT","M","8.71 wks","BRN TABBY WHITE","DOMESTIC SH MIX",5,"A627531"
"5/18/2012  12:00:00 AM","6707 GUADALUPE AUSTIN TX","NORMAL","CAT","F","8.71 wks","BLACK WHITE","DOMESTIC SH MIX",5,"A627532"
"5/18/2012  12:00:00 AM","6707 GUADALUPE AUSTIN TX","NORMAL","CAT","F","8.71 wks","BLACK WHITE","DOMESTIC SH MIX",5,"A627533"
"5/18/2012  12:00:00 AM","7201 LEVANDER LOOP AUSTIN TX","NORMAL","DOG","M","8.71 wks","BLACK","LABRADOR RETR MIX",1,"A627535"
"5/19/2012  12:00:00 AM","AUSTIN TX","SICK","CAT","F","4.29 wks","CALICO","DOMESTIC MH MIX",1,"A627536"
"5/19/2012  12:00:00 AM","AUSTIN TX","SICK","CAT","F","4.29 wks","BRN TABBY WHITE","DOMESTIC SH MIX",1,"A627537"
"5/19/2012  12:00:00 AM","AUSTIN TX","SICK","CAT","M","4.29 wks","BLACK WHITE","DOMESTIC SH MIX",1,"A627538"
"5/19/2012  12:00:00 AM","AUSTIN TX","SICK","CAT","F","4.29 wks","BLUE TABBY WHITE","DOMESTIC MH MIX",1,"A627539"
"5/19/2012  12:00:00 AM","AUSTIN TX","SICK","CAT","F","4.29 wks","BLK SMOKE","DOMESTIC MH MIX",1,"A627540"
"5/17/2012  12:00:00 AM","5005 COTTONWOOD CIRCLE #A AUSTIN TX","NORMAL","CAT","F","2.00 yr","BRN TABBY","DOMESTIC SH MIX",1,"A627543"
"5/19/2012  12:00:00 AM","AUSTIN'S COLONY BLVD 78725 AUSTIN TX","NORMAL","DOG","S","2.00 yr","BLACK","SHIH TZU MIX",1,"A627544"
"5/19/2012  12:00:00 AM","1509 TREADWELL AUSTIN TX","NORMAL","CAT","U","8.10 mo","WHITE","DOMESTIC MH MIX",1,"A627547"
"5/19/2012  12:00:00 AM","PLEASANT VALLEY AUSTIN TX","NORMAL","CAT","S","2.00 yr","TORBIE","DOMESTIC SH MIX",1,"A627550"
"5/18/2012  12:00:00 AM","12915 BRITA OLSON RD/NEW SWEDEN GIN RD TRAVIS TX","NORMAL","DOG","M","6.03 mo","BR BRINDLE WHITE","BOXER MIX",1,"A627551"
"5/19/2012  12:00:00 AM","READVILL AUSTIN TX","NORMAL","DOG","S","12.01 yr","BLACK","LABRADOR RETR MIX",1,"A627552"
"5/19/2012  12:00:00 AM","HOWARD/DESSAU MANOR TX","NORMAL","DOG","N","3.00 yr","BLACK TAN","GERM SHEPHERD MIX",1,"A627554"
"5/19/2012  12:00:00 AM","BERKMAN/NORTHRIDGE AUSTIN TX","NORMAL","DOG","N","7.50 yr","BROWN WHITE","BOXER MIX",1,"A627555"
"5/19/2012  12:00:00 AM","5401 BLACKJACK AUSTIN TX","NORMAL","DOG","S","6.01 yr","BROWN WHITE","PIT BULL MIX",1,"A627556"
"5/19/2012  12:00:00 AM","SABAL PALM RD AUSTIN TX","NORMAL","DOG","S","2.00 yr","TRICOLOR","RAT TERRIER MIX",2,"A627558"
"5/19/2012  12:00:00 AM","SABAL PALM RD AUSTIN TX","NORMAL","DOG","N","2.00 yr","TAN WHITE","CHIHUAHUA SH MIX",2,"A627559"
"5/19/2012  12:00:00 AM","609 PARK BLVD AUSTIN TX","NORMAL","CAT","U","2.00 yr","WHITE BLACK","DOMESTIC SH MIX",1,"A627561"
"5/19/2012  12:00:00 AM","GAIL RD AUSTIN TX","NORMAL","DOG","N","8.71 wks","BROWN","DACHSHUND CHIHUAHUA SH",1,"A627562"
"5/19/2012  12:00:00 AM","PINEHURST DR AUSTIN TX","NORMAL","CAT","F","2.00 yr","TORBIE","DOMESTIC SH MIX",1,"A627564"
"5/19/2012  12:00:00 AM","1404 CEDAR AVE AUSTIN TX","NORMAL","DOG","S","2.00 yr","TAN","BORDER TERRIER MIX",1,"A627565"
"5/14/2012  12:00:00 AM","4603 PREAKNESS DR TRAVIS TX","NURSING","CAT","U","-0.29 wks","BLK TABBY","DOMESTIC SH MIX",1,"A627566"
"5/14/2012  12:00:00 AM","4603 PREAKNESS DR TRAVIS TX","NURSING","CAT","M","-0.29 wks","BLACK","DOMESTIC SH MIX",1,"A627567"
"5/14/2012  12:00:00 AM","4603 PREAKNESS DR TRAVIS TX","NURSING","CAT","F","-0.29 wks","BRN TABBY WHITE","DOMESTIC SH MIX",1,"A627568"
"5/19/2012  12:00:00 AM","12104 PARSONS MANOR TX","NORMAL","DOG","S","5.93 mo","CHOCOLATE WHITE","LABRADOR RETR MIX",1,"A627570"
"5/19/2012  12:00:00 AM","12104 PARSONS RD MANOR TX","NORMAL","DOG","S","5.93 mo","CHOCOLATE WHITE","LABRADOR RETR MIX",1,"A627571"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","M","6.43 wks","BROWN WHITE","LABRADOR RETR MIX",11,"A627578"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","F","6.43 wks","BROWN WHITE","LABRADOR RETR MIX",11,"A627581"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","F","6.43 wks","BROWN WHITE","LABRADOR RETR MIX",11,"A627582"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","M","6.43 wks","CHOCOLATE WHITE","LABRADOR RETR MIX",11,"A627584"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","F","6.43 wks","CHOCOLATE WHITE","LABRADOR RETR MIX",11,"A627585"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","M","6.43 wks","BLACK WHITE","LABRADOR RETR MIX",11,"A627586"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","M","6.43 wks","BLACK WHITE","LABRADOR RETR MIX",11,"A627587"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","M","6.43 wks","BLACK WHITE","LABRADOR RETR MIX",11,"A627589"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","F","6.43 wks","BLACK WHITE","LABRADOR RETR MIX",11,"A627590"
"5/19/2012  12:00:00 AM","AUSTIN TX","NORMAL","DOG","F","6.43 wks","BLACK WHITE","LABRADOR RETR MIX",11,"A627592"
"5/19/2012  12:00:00 AM","106 WET WALNUT AUSTIN TX","NORMAL","DOG","N","5.01 yr","BLACK WHITE","PIT BULL MIX",1,"A627593"
"5/19/2012  12:00:00 AM","7009 BUCCANEER TRL AUSTIN TX","NORMAL","DOG","F","3.00 yr","WHITE BROWN","AUST CATTLE DOG MIX",11,"A627597"
"5/19/2012  12:00:00 AM","7401 LOGANBERRY DR AUSTIN TX","NURSING","CAT","F","3.14 wks","CALICO","DOMESTIC LH MIX",3,"A627598"
"5/19/2012  12:00:00 AM","7401 LOGANBERRY DR AUSTIN TX","NURSING","CAT","F","3.14 wks","CALICO","DOMESTIC LH MIX",3,"A627600"
"5/19/2012  12:00:00 AM","7401 LOGANBERRY DR AUSTIN TX","NURSING","CAT","M","3.14 wks","BLACK WHITE","DOMESTIC LH MIX",3,"A627601"
"5/19/2012  12:00:00 AM","290 AND IH 35 AUSTIN TX","SICK","CAT","F","4.29 wks","BRN TABBY WHITE","DOMESTIC SH MIX",1,"A627602"
